"Compartment","Watershed","Forest","YEAR","MONTH","DAY","DEPTH","Moisture_m3_m3","DATE"
"EBHW","EB","HW",2008,3,7,"10cm",0.1872,2008-03-07
"EBHW","EB","HW",2008,3,8,"10cm",0.2,2008-03-08
"EBHW","EB","HW",2008,3,9,"10cm",0.213,2008-03-09
"EBHW","EB","HW",2008,3,10,"10cm",0.1953,2008-03-10
"EBHW","EB","HW",2008,3,11,"10cm",0.1911,2008-03-11
"EBHW","EB","HW",2008,3,12,"10cm",0.1884,2008-03-12
"EBHW","EB","HW",2008,3,13,"10cm",0.1864,2008-03-13
"EBHW","EB","HW",2008,3,14,"10cm",0.1845,2008-03-14
"EBHW","EB","HW",2008,3,15,"10cm",0.1832,2008-03-15
"EBHW","EB","HW",2008,3,16,"10cm",0.1821,2008-03-16
"EBHW","EB","HW",2008,3,17,"10cm",0.1812,2008-03-17
"EBHW","EB","HW",2008,3,18,"10cm",0.1803,2008-03-18
"EBHW","EB","HW",2008,3,19,"10cm",0.1799,2008-03-19
"EBHW","EB","HW",2008,3,20,"10cm",0.1813,2008-03-20
"EBHW","EB","HW",2008,3,21,"10cm",0.1821,2008-03-21
"EBHW","EB","HW",2008,3,22,"10cm",0.181,2008-03-22
"EBHW","EB","HW",2008,3,23,"10cm",0.1804,2008-03-23
"EBHW","EB","HW",2008,3,24,"10cm",0.18,2008-03-24
"EBHW","EB","HW",2008,3,25,"10cm",0.1796,2008-03-25
"EBHW","EB","HW",2008,3,26,"10cm",0.1805,2008-03-26
"EBHW","EB","HW",2008,3,27,"10cm",0.1835,2008-03-27
"EBHW","EB","HW",2008,3,28,"10cm",0.1818,2008-03-28
"EBHW","EB","HW",2008,3,29,"10cm",0.1805,2008-03-29
"EBHW","EB","HW",2008,3,30,"10cm",0.1802,2008-03-30
"EBHW","EB","HW",2008,3,31,"10cm",0.1802,2008-03-31
"EBHW","EB","HW",2008,4,1,"10cm",0.1908,2008-04-01
"EBHW","EB","HW",2008,4,2,"10cm",0.203,2008-04-02
"EBHW","EB","HW",2008,4,3,"10cm",0.1945,2008-04-03
"EBHW","EB","HW",2008,4,4,"10cm",0.1926,2008-04-04
"EBHW","EB","HW",2008,4,5,"10cm",0.192,2008-04-05
"EBHW","EB","HW",2008,4,6,"10cm",0.1926,2008-04-06
"EBHW","EB","HW",2008,4,7,"10cm",0.1951,2008-04-07
"EBHW","EB","HW",2008,4,8,"10cm",0.1985,2008-04-08
"EBHW","EB","HW",2008,4,9,"10cm",0.2,2008-04-09
"EBHW","EB","HW",2008,4,10,"10cm",0.2033,2008-04-10
"EBHW","EB","HW",2008,4,11,"10cm",0.2012,2008-04-11
"EBHW","EB","HW",2008,4,12,"10cm",0.2082,2008-04-12
"EBHW","EB","HW",2008,4,13,"10cm",0.2003,2008-04-13
"EBHW","EB","HW",2008,4,14,"10cm",0.1964,2008-04-14
"EBHW","EB","HW",2008,4,15,"10cm",0.1931,2008-04-15
"EBHW","EB","HW",2008,4,16,"10cm",0.1885,2008-04-16
"EBHW","EB","HW",2008,4,17,"10cm",0.1848,2008-04-17
"EBHW","EB","HW",2008,4,18,"10cm",0.1821,2008-04-18
"EBHW","EB","HW",2008,4,19,"10cm",0.1794,2008-04-19
"EBHW","EB","HW",2008,4,20,"10cm",0.1782,2008-04-20
"EBHW","EB","HW",2008,4,21,"10cm",0.1773,2008-04-21
"EBHW","EB","HW",2008,4,22,"10cm",0.176,2008-04-22
"EBHW","EB","HW",2008,4,23,"10cm",0.1745,2008-04-23
"EBHW","EB","HW",2008,4,24,"10cm",0.1784,2008-04-24
"EBHW","EB","HW",2008,4,25,"10cm",0.1775,2008-04-25
"EBHW","EB","HW",2008,4,26,"10cm",0.1765,2008-04-26
"EBHW","EB","HW",2008,4,27,"10cm",0.1759,2008-04-27
"EBHW","EB","HW",2008,4,28,"10cm",0.1752,2008-04-28
"EBHW","EB","HW",2008,4,29,"10cm",0.1958,2008-04-29
"EBHW","EB","HW",2008,4,30,"10cm",0.204,2008-04-30
"EBHW","EB","HW",2008,5,1,"10cm",0.1916,2008-05-01
"EBHW","EB","HW",2008,5,2,"10cm",0.187,2008-05-02
"EBHW","EB","HW",2008,5,3,"10cm",0.1834,2008-05-03
"EBHW","EB","HW",2008,5,4,"10cm",0.1824,2008-05-04
"EBHW","EB","HW",2008,5,5,"10cm",0.1808,2008-05-05
"EBHW","EB","HW",2008,5,6,"10cm",0.1786,2008-05-06
"EBHW","EB","HW",2008,5,7,"10cm",0.1767,2008-05-07
"EBHW","EB","HW",2008,5,8,"10cm",0.1767,2008-05-08
"EBHW","EB","HW",2008,5,9,"10cm",0.1775,2008-05-09
"EBHW","EB","HW",2008,5,10,"10cm",0.1782,2008-05-10
"EBHW","EB","HW",2008,5,11,"10cm",0.1778,2008-05-11
"EBHW","EB","HW",2008,5,12,"10cm",0.177,2008-05-12
"EBHW","EB","HW",2008,5,13,"10cm",0.1762,2008-05-13
"EBHW","EB","HW",2008,5,14,"10cm",0.1753,2008-05-14
"EBHW","EB","HW",2008,5,15,"10cm",0.1747,2008-05-15
"EBHW","EB","HW",2008,5,16,"10cm",0.1738,2008-05-16
"EBHW","EB","HW",2008,5,17,"10cm",0.1743,2008-05-17
"EBHW","EB","HW",2008,5,18,"10cm",0.1763,2008-05-18
"EBHW","EB","HW",2008,5,19,"10cm",0.175,2008-05-19
"EBHW","EB","HW",2008,5,20,"10cm",0.1749,2008-05-20
"EBHW","EB","HW",2008,5,21,"10cm",0.1743,2008-05-21
"EBHW","EB","HW",2008,5,22,"10cm",0.1759,2008-05-22
"EBHW","EB","HW",2008,5,23,"10cm",0.1814,2008-05-23
"EBHW","EB","HW",2008,5,24,"10cm",0.1774,2008-05-24
"EBHW","EB","HW",2008,5,25,"10cm",0.1751,2008-05-25
"EBHW","EB","HW",2008,5,26,"10cm",0.1736,2008-05-26
"EBHW","EB","HW",2008,5,27,"10cm",0.1726,2008-05-27
"EBHW","EB","HW",2008,5,28,"10cm",0.1723,2008-05-28
"EBHW","EB","HW",2008,5,29,"10cm",0.1714,2008-05-29
"EBHW","EB","HW",2008,5,30,"10cm",0.1705,2008-05-30
"EBHW","EB","HW",2008,5,31,"10cm",0.1783,2008-05-31
"EBHW","EB","HW",2008,6,1,"10cm",0.1814,2008-06-01
"EBHW","EB","HW",2008,6,2,"10cm",0.1801,2008-06-02
"EBHW","EB","HW",2008,6,3,"10cm",0.177,2008-06-03
"EBHW","EB","HW",2008,6,4,"10cm",0.1821,2008-06-04
"EBHW","EB","HW",2008,6,5,"10cm",0.1805,2008-06-05
"EBHW","EB","HW",2008,6,6,"10cm",0.1786,2008-06-06
"EBHW","EB","HW",2008,6,7,"10cm",0.1773,2008-06-07
"EBHW","EB","HW",2008,6,8,"10cm",0.1742,2008-06-08
"EBHW","EB","HW",2008,6,9,"10cm",0.1716,2008-06-09
"EBHW","EB","HW",2008,6,10,"10cm",0.1706,2008-06-10
"EBHW","EB","HW",2008,6,11,"10cm",0.1714,2008-06-11
"EBHW","EB","HW",2008,6,12,"10cm",0.1703,2008-06-12
"EBHW","EB","HW",2008,6,13,"10cm",0.1692,2008-06-13
"EBHW","EB","HW",2008,6,14,"10cm",0.1678,2008-06-14
"EBHW","EB","HW",2008,6,15,"10cm",0.1667,2008-06-15
"EBHW","EB","HW",2008,6,16,"10cm",0.1668,2008-06-16
"EBHW","EB","HW",2008,6,17,"10cm",0.1754,2008-06-17
"EBHW","EB","HW",2008,6,18,"10cm",0.1743,2008-06-18
"EBHW","EB","HW",2008,6,19,"10cm",0.1744,2008-06-19
"EBHW","EB","HW",2008,6,20,"10cm",0.1737,2008-06-20
"EBHW","EB","HW",2008,6,21,"10cm",0.1718,2008-06-21
"EBHW","EB","HW",2008,6,22,"10cm",0.1693,2008-06-22
"EBHW","EB","HW",2008,6,23,"10cm",0.1688,2008-06-23
"EBHW","EB","HW",2008,6,24,"10cm",0.1678,2008-06-24
"EBHW","EB","HW",2008,6,25,"10cm",0.166,2008-06-25
"EBHW","EB","HW",2008,6,26,"10cm",0.1643,2008-06-26
"EBHW","EB","HW",2008,6,27,"10cm",0.1631,2008-06-27
"EBHW","EB","HW",2008,6,28,"10cm",0.1632,2008-06-28
"EBHW","EB","HW",2008,6,29,"10cm",0.1687,2008-06-29
"EBHW","EB","HW",2008,6,30,"10cm",0.17,2008-06-30
"EBHW","EB","HW",2008,7,1,"10cm",0.1662,2008-07-01
"EBHW","EB","HW",2008,7,2,"10cm",0.164,2008-07-02
"EBHW","EB","HW",2008,7,3,"10cm",0.1621,2008-07-03
"EBHW","EB","HW",2008,7,4,"10cm",0.1622,2008-07-04
"EBHW","EB","HW",2008,7,5,"10cm",0.1608,2008-07-05
"EBHW","EB","HW",2008,7,6,"10cm",0.1589,2008-07-06
"EBHW","EB","HW",2008,7,7,"10cm",0.1573,2008-07-07
"EBHW","EB","HW",2008,7,8,"10cm",0.155,2008-07-08
"EBHW","EB","HW",2008,7,9,"10cm",0.153,2008-07-09
"EBHW","EB","HW",2008,7,10,"10cm",0.1517,2008-07-10
"EBHW","EB","HW",2008,7,11,"10cm",0.1508,2008-07-11
"EBHW","EB","HW",2008,7,12,"10cm",0.1496,2008-07-12
"EBHW","EB","HW",2008,7,13,"10cm",0.1484,2008-07-13
"EBHW","EB","HW",2008,7,14,"10cm",0.1486,2008-07-14
"EBHW","EB","HW",2008,7,15,"10cm",0.1475,2008-07-15
"EBHW","EB","HW",2008,7,16,"10cm",0.145,2008-07-16
"EBHW","EB","HW",2008,7,17,"10cm",0.1423,2008-07-17
"EBHW","EB","HW",2008,7,18,"10cm",0.1401,2008-07-18
"EBHW","EB","HW",2008,7,19,"10cm",0.1411,2008-07-19
"EBHW","EB","HW",2008,7,20,"10cm",0.1412,2008-07-20
"EBHW","EB","HW",2008,7,21,"10cm",0.1706,2008-07-21
"EBHW","EB","HW",2008,7,22,"10cm",0.1672,2008-07-22
"EBHW","EB","HW",2008,7,23,"10cm",0.162,2008-07-23
"EBHW","EB","HW",2008,7,24,"10cm",0.1722,2008-07-24
"EBHW","EB","HW",2008,7,25,"10cm",0.1821,2008-07-25
"EBHW","EB","HW",2008,7,26,"10cm",0.1757,2008-07-26
"EBHW","EB","HW",2008,7,27,"10cm",0.1714,2008-07-27
"EBHW","EB","HW",2008,7,28,"10cm",0.1684,2008-07-28
"EBHW","EB","HW",2008,7,29,"10cm",0.1663,2008-07-29
"EBHW","EB","HW",2008,7,30,"10cm",0.1644,2008-07-30
"EBHW","EB","HW",2008,7,31,"10cm",0.1625,2008-07-31
"EBHW","EB","HW",2008,8,1,"10cm",0.1788,2008-08-01
"EBHW","EB","HW",2008,8,2,"10cm",0.1859,2008-08-02
"EBHW","EB","HW",2008,8,3,"10cm",0.1906,2008-08-03
"EBHW","EB","HW",2008,8,4,"10cm",0.193,2008-08-04
"EBHW","EB","HW",2008,8,5,"10cm",0.1879,2008-08-05
"EBHW","EB","HW",2008,8,6,"10cm",0.1834,2008-08-06
"EBHW","EB","HW",2008,8,7,"10cm",0.1809,2008-08-07
"EBHW","EB","HW",2008,8,8,"10cm",0.1795,2008-08-08
"EBHW","EB","HW",2008,8,9,"10cm",0.1787,2008-08-09
"EBHW","EB","HW",2008,8,10,"10cm",0.1759,2008-08-10
"EBHW","EB","HW",2008,8,11,"10cm",0.1749,2008-08-11
"EBHW","EB","HW",2008,8,12,"10cm",0.1786,2008-08-12
"EBHW","EB","HW",2008,8,13,"10cm",0.1782,2008-08-13
"EBHW","EB","HW",2008,8,14,"10cm",0.1757,2008-08-14
"EBHW","EB","HW",2008,8,15,"10cm",0.1731,2008-08-15
"EBHW","EB","HW",2008,8,16,"10cm",0.1715,2008-08-16
"EBHW","EB","HW",2008,8,17,"10cm",0.1702,2008-08-17
"EBHW","EB","HW",2008,8,18,"10cm",0.1681,2008-08-18
"EBHW","EB","HW",2008,8,19,"10cm",0.1726,2008-08-19
"EBHW","EB","HW",2008,8,20,"10cm",0.1735,2008-08-20
"EBHW","EB","HW",2008,8,21,"10cm",0.1703,2008-08-21
"EBHW","EB","HW",2008,8,22,"10cm",0.1668,2008-08-22
"EBHW","EB","HW",2008,8,23,"10cm",0.1644,2008-08-23
"EBHW","EB","HW",2008,8,24,"10cm",0.163,2008-08-24
"EBHW","EB","HW",2008,8,25,"10cm",0.1623,2008-08-25
"EBHW","EB","HW",2008,8,26,"10cm",0.1622,2008-08-26
"EBHW","EB","HW",2008,8,27,"10cm",0.1613,2008-08-27
"EBHW","EB","HW",2008,8,28,"10cm",0.1592,2008-08-28
"EBHW","EB","HW",2008,8,29,"10cm",0.1586,2008-08-29
"EBHW","EB","HW",2008,8,30,"10cm",0.1583,2008-08-30
"EBHW","EB","HW",2008,8,31,"10cm",0.1568,2008-08-31
"EBHW","EB","HW",2008,9,1,"10cm",0.1556,2008-09-01
"EBHW","EB","HW",2008,9,2,"10cm",0.1542,2008-09-02
"EBHW","EB","HW",2008,9,3,"10cm",0.1531,2008-09-03
"EBHW","EB","HW",2008,9,4,"10cm",0.1515,2008-09-04
"EBHW","EB","HW",2008,9,5,"10cm",0.15,2008-09-05
"EBHW","EB","HW",2008,9,6,"10cm",0.1505,2008-09-06
"EBHW","EB","HW",2008,9,7,"10cm",0.206,2008-09-07
"EBHW","EB","HW",2008,9,8,"10cm",0.1889,2008-09-08
"EBHW","EB","HW",2008,9,9,"10cm",0.1852,2008-09-09
"EBHW","EB","HW",2008,9,10,"10cm",0.184,2008-09-10
"EBHW","EB","HW",2008,9,11,"10cm",0.1807,2008-09-11
"EBHW","EB","HW",2008,9,12,"10cm",0.1778,2008-09-12
"EBHW","EB","HW",2008,9,13,"10cm",0.1774,2008-09-13
"EBHW","EB","HW",2008,9,14,"10cm",0.1772,2008-09-14
"EBHW","EB","HW",2008,9,15,"10cm",0.1801,2008-09-15
"EBHW","EB","HW",2008,9,16,"10cm",0.1771,2008-09-16
"EBHW","EB","HW",2008,9,17,"10cm",0.175,2008-09-17
"EBHW","EB","HW",2008,9,18,"10cm",0.1736,2008-09-18
"EBHW","EB","HW",2008,9,19,"10cm",0.1738,2008-09-19
"EBHW","EB","HW",2008,9,20,"10cm",0.173,2008-09-20
"EBHW","EB","HW",2008,9,21,"10cm",0.1717,2008-09-21
"EBHW","EB","HW",2008,9,22,"10cm",0.1713,2008-09-22
"EBHW","EB","HW",2008,9,23,"10cm",0.1706,2008-09-23
"EBHW","EB","HW",2008,9,24,"10cm",0.1692,2008-09-24
"EBHW","EB","HW",2008,9,25,"10cm",0.1673,2008-09-25
"EBHW","EB","HW",2008,9,26,"10cm",0.1668,2008-09-26
"EBHW","EB","HW",2008,9,27,"10cm",0.1897,2008-09-27
"EBHW","EB","HW",2008,9,28,"10cm",0.2426,2008-09-28
"EBHW","EB","HW",2008,9,29,"10cm",0.2033,2008-09-29
"EBHW","EB","HW",2008,9,30,"10cm",0.1938,2008-09-30
"EBHW","EB","HW",2008,10,1,"10cm",0.1903,2008-10-01
"EBHW","EB","HW",2008,10,2,"10cm",0.2021,2008-10-02
"EBHW","EB","HW",2008,10,3,"10cm",0.2002,2008-10-03
"EBHW","EB","HW",2008,10,4,"10cm",0.1953,2008-10-04
"EBHW","EB","HW",2008,10,5,"10cm",0.1911,2008-10-05
"EBHW","EB","HW",2008,10,6,"10cm",0.1883,2008-10-06
"EBHW","EB","HW",2008,10,7,"10cm",0.1864,2008-10-07
"EBHW","EB","HW",2008,10,8,"10cm",0.184,2008-10-08
"EBHW","EB","HW",2008,10,9,"10cm",0.1822,2008-10-09
"EBHW","EB","HW",2008,10,10,"10cm",0.1806,2008-10-10
"EBHW","EB","HW",2008,10,11,"10cm",0.1796,2008-10-11
"EBHW","EB","HW",2008,10,12,"10cm",0.1792,2008-10-12
"EBHW","EB","HW",2008,10,13,"10cm",0.179,2008-10-13
"EBHW","EB","HW",2008,10,14,"10cm",0.1791,2008-10-14
"EBHW","EB","HW",2008,10,15,"10cm",0.1787,2008-10-15
"EBHW","EB","HW",2008,10,16,"10cm",0.1793,2008-10-16
"EBHW","EB","HW",2008,10,17,"10cm",0.1802,2008-10-17
"EBHW","EB","HW",2008,10,18,"10cm",0.1804,2008-10-18
"EBHW","EB","HW",2008,10,19,"10cm",0.1804,2008-10-19
"EBHW","EB","HW",2008,10,20,"10cm",0.1802,2008-10-20
"EBHW","EB","HW",2008,10,21,"10cm",0.1798,2008-10-21
"EBHW","EB","HW",2008,10,22,"10cm",0.1805,2008-10-22
"EBHW","EB","HW",2008,10,23,"10cm",0.1809,2008-10-23
"EBHW","EB","HW",2008,10,24,"10cm",0.1802,2008-10-24
"EBHW","EB","HW",2008,10,25,"10cm",0.1791,2008-10-25
"EBHW","EB","HW",2008,10,26,"10cm",0.19,2008-10-26
"EBHW","EB","HW",2008,10,27,"10cm",0.1948,2008-10-27
"EBHW","EB","HW",2008,10,28,"10cm",0.1934,2008-10-28
"EBHW","EB","HW",2008,10,29,"10cm",0.1959,2008-10-29
"EBHW","EB","HW",2008,10,30,"10cm",0.1933,2008-10-30
"EBHW","EB","HW",2008,10,31,"10cm",0.1905,2008-10-31
"EBHW","EB","HW",2008,11,1,"10cm",0.1885,2008-11-01
"EBHW","EB","HW",2008,11,2,"10cm",0.1877,2008-11-02
"EBHW","EB","HW",2008,11,3,"10cm",0.1868,2008-11-03
"EBHW","EB","HW",2008,11,4,"10cm",0.1848,2008-11-04
"EBHW","EB","HW",2008,11,5,"10cm",0.1828,2008-11-05
"EBHW","EB","HW",2008,11,6,"10cm",0.1815,2008-11-06
"EBHW","EB","HW",2008,11,7,"10cm",0.1873,2008-11-07
"EBHW","EB","HW",2008,11,8,"10cm",0.1856,2008-11-08
"EBHW","EB","HW",2008,11,9,"10cm",0.1891,2008-11-09
"EBHW","EB","HW",2008,11,10,"10cm",0.1899,2008-11-10
"EBHW","EB","HW",2008,11,11,"10cm",0.1896,2008-11-11
"EBHW","EB","HW",2008,11,12,"10cm",0.1886,2008-11-12
"EBHW","EB","HW",2008,11,13,"10cm",0.1873,2008-11-13
"EBHW","EB","HW",2008,11,14,"10cm",0.189,2008-11-14
"EBHW","EB","HW",2008,11,15,"10cm",0.1913,2008-11-15
"EBHW","EB","HW",2008,11,16,"10cm",0.2112,2008-11-16
"EBHW","EB","HW",2008,11,17,"10cm",0.201,2008-11-17
"EBHW","EB","HW",2008,11,18,"10cm",0.196,2008-11-18
"EBHW","EB","HW",2008,11,19,"10cm",0.1932,2008-11-19
"EBHW","EB","HW",2008,11,20,"10cm",0.1893,2008-11-20
"EBHW","EB","HW",2008,11,21,"10cm",0.1854,2008-11-21
"EBHW","EB","HW",2008,11,22,"10cm",0.1842,2008-11-22
"EBHW","EB","HW",2008,11,23,"10cm",0.1838,2008-11-23
"EBHW","EB","HW",2008,11,24,"10cm",0.1826,2008-11-24
"EBHW","EB","HW",2008,11,25,"10cm",0.1821,2008-11-25
"EBHW","EB","HW",2008,11,26,"10cm",0.2216,2008-11-26
"EBHW","EB","HW",2008,11,27,"10cm",0.202,2008-11-27
"EBHW","EB","HW",2008,11,28,"10cm",0.1966,2008-11-28
"EBHW","EB","HW",2008,11,29,"10cm",0.1973,2008-11-29
"EBHW","EB","HW",2008,11,30,"10cm",0.1931,2008-11-30
"EBHW","EB","HW",2008,12,1,"10cm",0.2002,2008-12-01
"EBHW","EB","HW",2008,12,2,"10cm",0.197,2008-12-02
"EBHW","EB","HW",2008,12,3,"10cm",0.1934,2008-12-03
"EBHW","EB","HW",2008,12,4,"10cm",0.1909,2008-12-04
"EBHW","EB","HW",2008,12,5,"10cm",0.1889,2008-12-05
"EBHW","EB","HW",2008,12,6,"10cm",0.1874,2008-12-06
"EBHW","EB","HW",2008,12,7,"10cm",0.1866,2008-12-07
"EBHW","EB","HW",2008,12,8,"10cm",0.1862,2008-12-08
"EBHW","EB","HW",2008,12,9,"10cm",0.1849,2008-12-09
"EBHW","EB","HW",2008,12,10,"10cm",0.203,2008-12-10
"EBHW","EB","HW",2008,12,11,"10cm",0.2013,2008-12-11
"EBHW","EB","HW",2008,12,12,"10cm",0.2237,2008-12-12
"EBHW","EB","HW",2008,12,13,"10cm",0.2056,2008-12-13
"EBHW","EB","HW",2008,12,14,"10cm",0.1951,2008-12-14
"EBHW","EB","HW",2008,12,15,"10cm",0.1893,2008-12-15
"EBHW","EB","HW",2008,12,16,"10cm",0.187,2008-12-16
"EBHW","EB","HW",2008,12,17,"10cm",0.1837,2008-12-17
"EBHW","EB","HW",2008,12,18,"10cm",0.1828,2008-12-18
"EBHW","EB","HW",2008,12,19,"10cm",0.1825,2008-12-19
"EBHW","EB","HW",2008,12,20,"10cm",0.1837,2008-12-20
"EBHW","EB","HW",2008,12,21,"10cm",0.1806,2008-12-21
"EBHW","EB","HW",2008,12,22,"10cm",0.1791,2008-12-22
"EBHW","EB","HW",2008,12,23,"10cm",0.1783,2008-12-23
"EBHW","EB","HW",2008,12,24,"10cm",0.1782,2008-12-24
"EBHW","EB","HW",2008,12,25,"10cm",0.1855,2008-12-25
"EBHW","EB","HW",2008,12,26,"10cm",0.1862,2008-12-26
"EBHW","EB","HW",2008,12,27,"10cm",0.1853,2008-12-27
"EBHW","EB","HW",2008,12,28,"10cm",0.1933,2008-12-28
"EBHW","EB","HW",2008,12,29,"10cm",0.1936,2008-12-29
"EBHW","EB","HW",2008,12,30,"10cm",0.189,2008-12-30
"EBHW","EB","HW",2008,12,31,"10cm",0.1864,2008-12-31
"EBHW","EB","HW",2009,1,1,"10cm",0.1815,2009-01-01
"EBHW","EB","HW",2009,1,2,"10cm",0.1754,2009-01-02
"EBHW","EB","HW",2009,1,3,"10cm",0.1709,2009-01-03
"EBHW","EB","HW",2009,1,4,"10cm",0.1663,2009-01-04
"EBHW","EB","HW",2009,1,5,"10cm",0.1634,2009-01-05
"EBHW","EB","HW",2009,1,6,"10cm",0.1607,2009-01-06
"EBHW","EB","HW",2009,1,7,"10cm",0.1572,2009-01-07
"EBHW","EB","HW",2009,1,8,"10cm",0.1557,2009-01-08
"EBHW","EB","HW",2009,1,9,"10cm",0.1556,2009-01-09
"EBHW","EB","HW",2009,1,10,"10cm",0.1554,2009-01-10
"EBHW","EB","HW",2009,1,11,"10cm",0.1548,2009-01-11
"EBHW","EB","HW",2009,1,12,"10cm",0.1541,2009-01-12
"EBHW","EB","HW",2009,1,13,"10cm",0.1535,2009-01-13
"EBHW","EB","HW",2009,1,14,"10cm",0.1538,2009-01-14
"EBHW","EB","HW",2009,1,15,"10cm",0.154,2009-01-15
"EBHW","EB","HW",2009,1,16,"10cm",0.1518,2009-01-16
"EBHW","EB","HW",2009,1,17,"10cm",0.1481,2009-01-17
"EBHW","EB","HW",2009,1,18,"10cm",0.1458,2009-01-18
"EBHW","EB","HW",2009,1,19,"10cm",0.1461,2009-01-19
"EBHW","EB","HW",2009,1,20,"10cm",0.1472,2009-01-20
"EBHW","EB","HW",2009,1,21,"10cm",0.1485,2009-01-21
"EBHW","EB","HW",2009,1,22,"10cm",0.1489,2009-01-22
"EBHW","EB","HW",2009,1,23,"10cm",0.149,2009-01-23
"EBHW","EB","HW",2009,1,24,"10cm",0.1494,2009-01-24
"EBHW","EB","HW",2009,1,25,"10cm",0.1496,2009-01-25
"EBHW","EB","HW",2009,1,26,"10cm",0.1495,2009-01-26
"EBHW","EB","HW",2009,1,27,"10cm",0.149,2009-01-27
"EBHW","EB","HW",2009,1,28,"10cm",0.1482,2009-01-28
"EBHW","EB","HW",2009,1,29,"10cm",0.1482,2009-01-29
"EBHW","EB","HW",2009,1,30,"10cm",0.1488,2009-01-30
"EBHW","EB","HW",2009,1,31,"10cm",0.1494,2009-01-31
"EBHW","EB","HW",2009,2,1,"10cm",0.1498,2009-02-01
"EBHW","EB","HW",2009,2,2,"10cm",0.1499,2009-02-02
"EBHW","EB","HW",2009,2,3,"10cm",0.1504,2009-02-03
"EBHW","EB","HW",2009,2,4,"10cm",0.1509,2009-02-04
"EBHW","EB","HW",2009,2,5,"10cm",0.1512,2009-02-05
"EBHW","EB","HW",2009,2,6,"10cm",0.1513,2009-02-06
"EBHW","EB","HW",2009,2,7,"10cm",0.1511,2009-02-07
"EBHW","EB","HW",2009,2,8,"10cm",0.1512,2009-02-08
"EBHW","EB","HW",2009,2,9,"10cm",0.1517,2009-02-09
"EBHW","EB","HW",2009,2,10,"10cm",0.1519,2009-02-10
"EBHW","EB","HW",2009,2,11,"10cm",0.1521,2009-02-11
"EBHW","EB","HW",2009,2,12,"10cm",0.1558,2009-02-12
"EBHW","EB","HW",2009,2,13,"10cm",0.1584,2009-02-13
"EBHW","EB","HW",2009,2,14,"10cm",0.1581,2009-02-14
"EBHW","EB","HW",2009,2,15,"10cm",0.1576,2009-02-15
"EBHW","EB","HW",2009,2,16,"10cm",0.1574,2009-02-16
"EBHW","EB","HW",2009,2,17,"10cm",0.1576,2009-02-17
"EBHW","EB","HW",2009,2,18,"10cm",0.1579,2009-02-18
"EBHW","EB","HW",2009,2,19,"10cm",0.1584,2009-02-19
"EBHW","EB","HW",2009,2,20,"10cm",0.159,2009-02-20
"EBHW","EB","HW",2009,2,21,"10cm",0.1591,2009-02-21
"EBHW","EB","HW",2009,2,22,"10cm",0.159,2009-02-22
"EBHW","EB","HW",2009,2,23,"10cm",0.1598,2009-02-23
"EBHW","EB","HW",2009,2,24,"10cm",0.1602,2009-02-24
"EBHW","EB","HW",2009,2,25,"10cm",0.1607,2009-02-25
"EBHW","EB","HW",2009,2,26,"10cm",0.1614,2009-02-26
"EBHW","EB","HW",2009,2,27,"10cm",0.1621,2009-02-27
"EBHW","EB","HW",2009,2,28,"10cm",0.1734,2009-02-28
"EBHW","EB","HW",2009,3,1,"10cm",0.1758,2009-03-01
"EBHW","EB","HW",2009,3,2,"10cm",0.1745,2009-03-02
"EBHW","EB","HW",2009,3,3,"10cm",0.1735,2009-03-03
"EBHW","EB","HW",2009,3,4,"10cm",0.1723,2009-03-04
"EBHW","EB","HW",2009,3,5,"10cm",0.171,2009-03-05
"EBHW","EB","HW",2009,3,6,"10cm",0.1702,2009-03-06
"EBHW","EB","HW",2009,3,7,"10cm",0.1709,2009-03-07
"EBHW","EB","HW",2009,3,8,"10cm",0.1726,2009-03-08
"EBHW","EB","HW",2009,3,9,"10cm",0.1745,2009-03-09
"EBHW","EB","HW",2009,3,10,"10cm",0.1748,2009-03-10
"EBHW","EB","HW",2009,3,11,"10cm",0.1762,2009-03-11
"EBHW","EB","HW",2009,3,12,"10cm",0.1796,2009-03-12
"EBHW","EB","HW",2009,3,13,"10cm",0.1784,2009-03-13
"EBHW","EB","HW",2009,3,14,"10cm",0.1772,2009-03-14
"EBHW","EB","HW",2009,3,15,"10cm",0.1775,2009-03-15
"EBHW","EB","HW",2009,3,16,"10cm",0.1779,2009-03-16
"EBHW","EB","HW",2009,3,17,"10cm",0.1771,2009-03-17
"EBHW","EB","HW",2009,3,18,"10cm",0.1776,2009-03-18
"EBHW","EB","HW",2009,3,19,"10cm",0.1826,2009-03-19
"EBHW","EB","HW",2009,3,20,"10cm",0.1824,2009-03-20
"EBHW","EB","HW",2009,3,21,"10cm",0.1799,2009-03-21
"EBHW","EB","HW",2009,3,22,"10cm",0.1787,2009-03-22
"EBHW","EB","HW",2009,3,23,"10cm",0.1783,2009-03-23
"EBHW","EB","HW",2009,3,24,"10cm",0.1776,2009-03-24
"EBHW","EB","HW",2009,3,25,"10cm",0.1773,2009-03-25
"EBHW","EB","HW",2009,3,26,"10cm",0.1806,2009-03-26
"EBHW","EB","HW",2009,3,27,"10cm",0.1842,2009-03-27
"EBHW","EB","HW",2009,3,28,"10cm",0.2013,2009-03-28
"EBHW","EB","HW",2009,3,29,"10cm",0.217,2009-03-29
